CBI Maker Space,https://www.facebook.com/cbimakers/,"CBI Maker Space, Crossville, Tennessee"
What is a Makerspace?,https://www.tn.gov/content/dam/tn/education/ccte/ISM_Reimagine_Space_Creating_a_Makerspace.pdf,
Maker Exchange,https://www.makerexchangeknox.com/,Knoxville TN 37902
The Maker City,https://themakercity.org/,Looking to help Helene damaged areas this season? Check out the work being done through the East Tennessee Foundation
Tennessee - HackerspaceWiki,https://wiki.hackerspaces.org/Tennessee,"Dec 1, 2008 — Hackerspaces/Makerspace in Tennessee are[edit]"
Greene County Makers |,https://greenecountymakers.com/,A maker space is a physical location where people can gather to work on 
"Kingsport's Makerspace, The Inventor Center, Continues to ...",https://syncspace.org/kingsports-makerspace-the-inventor-center-continues-to-grow/,
Maker Space jobs in Tennessee,https://www.indeed.com/q-maker-space-l-tennessee-jobs.html,118 Maker Space jobs available in Tennessee on Indeed
Friday Night Open House at the Makerspace!,https://www.eventbrite.com/e/friday-night-open-house-at-the-makerspace-tickets-165415485169,Eventbrite - Make Nashville presents Friday Night Open House at the Makerspace
"Chattlab Makerspace, 100 Cherokee Blvd, Chattanooga ...",https://www.mapquest.com/us/tennessee/chattlab-makerspace-381090440,"Chatt Lab Makerspace is a vibrant community hub for makers and innovators in Chattanooga, Tennessee"
Make Nashville - GivingMatters,https://givingmatters.civicore.com/index.php?section=organizations.mission&action=main&fwID=779,We execute our mission through the operation of Nashville's first and only volunteer-run all-ages Makerspace 
Knox Makers – community / workshop,https://knoxmakers.org/,"Knoxville, TN 37920 parking is around back in the fenced-in area"
Makerspace - Maryville High School,https://mhs.maryville-schools.org/library/library/makerspace,Makerspace - Maryville High School
Space Availability - Makerspace Equipment and Trainings,https://mtsu.libcal.com/reserve/makerspace_training,Makerspace Equipment Training
Plan Your Visit | Knoxville Makerspace,https://knoxvillemakerspace.com/visit.html,Come experience the variety of fun educational activities for all ages
Rose Hill School Library Makerspace / Welcome,https://www.jmcss.org/domain/808,Rose HillSchool · Digital Book Collection--Free Books Online · Library Catalogue · Tennessee READS · Jackson Madison County Library · Jackson State Library
3rd Floor Creative Space (Makerspace),https://www.sevierlibrary.org/3rd-floor-creative-space/,
Franklin Makerspace,https://www.franklinmakerspace.org/,"Simply put, a MakerSpace is a place where you can make things"
Open Makerspace,https://www.martinpubliclibrary.org/calendar/2024/11/4/open-makerspace-ya8ys-pscga-b52d7-kgjnt,"Nov 4, 2024 — The Makerspace will be open for patrons to utilize "
Makers' Corner,https://www.visitclarksvilletn.com/listing/makers-corner/1000/,"215 Foster Street, Clarksville, TN 37040"
makerspace jobs - Code4Lib Job Board,https://jobs.code4lib.org/tags/makerspace,Library Technology Specialist - MakerSpace
What Is a Makerspace? A Guide for Teachers - XQ Institute,https://xqsuperschool.org/teaching-learning/what-is-a-makerspace-a-guide-for-teachers/,Check out the XQ Learner Goals (includes printable posters)
$46k-$85k Makerspace Librarian Jobs in Tennessee,https://www.ziprecruiter.com/Jobs/Makerspace-Librarian/--in-Tennessee,Browse 1 TENNESSEE MAKERSPACE LIBRARIAN jobs from companies (hiring now) with openings
Makerspace: Biomimicry,https://www.nashville.gov/departments/parks/events/makerspace-biomimicry-1,Makerspace: Biomimicry
Tennessee Tech University,https://makerspacedir.com/listing/tennessee-tech-university/,"Write a review · 1 William L Jones Dr, Cookeville, TN 38505"
MakerSpace Session,https://memphis.librarycalendar.com/event/copy-makerspace-session-8834,Location Details
Digital Fabrication @ Vanderbilt,https://www.digitalfabricationlab.com/,"Digital Fabrication students visit Oak Ridge Manufacturing Demonstration Facility in Knoxville, TN"
Library Technology Specialist - MakerSpace,https://jobs.diglib.org/job/library-technology-specialist-makerspace,"Jul 24, 2024 — Library Technology Specialist – MakerSpace"
Mechanical Makerspace | The Wond'ry,https://www.vanderbilt.edu/the-wondry/mechanical-makerspace/,Mechanical Makerspace
Library Technology Specialist - MakerSpace in ...,https://jobs.educause.edu/jobs/20682718/library-technology-specialist-makerspace,"Exciting opportunity in Murfreesboro, TN for Middle Tennessee State University as a Library Technology Specialist - MakerSpace"
Directions to ChattLab Makerspace,https://web.chattanoogachamber.com/directory/results/directions.aspx?listingid=2204,ChattLab Makerspace
MABE MakerLab | Makerspaces - MakeSchools,http://make.xsead.cmu.edu/knowledgebase/spaces/spaces/mabe-makerlab,← Back to Makerspaces
"ChattLab Makerspace - Chattanooga, TN",https://www.yelp.com/biz/chattlab-makerspace-chattanooga,"1 review and 6 photos of CHATTLAB MAKERSPACE ""This is a non profit workplace where a membership gives you access to all kinds of tools to work with wood, "
Knoxville Program Profile,https://www.makerusa.org/knoxville-profile,"May 10, 2024 — The event is hosted by the Tennessee College of Applied Technology Knoxville"
Makerspace,https://www.tellicoplainspubliclibrary.org/makerspace.html,makerspace
MTSU uses 3D printers to help health care workers guard ...,https://mtsunews.com/library-3d-printer-headbands/,"Mar 26, 2020 — Walker Library Makerspace, makes face shield headbands that will be shipped to the Tennessee "
1st Maker Space: Design Your Makerspace Today,https://1stmakerspace.com/?srsltid=AfmBOoo3Vi-dCEucxKpAmQGfjEkw7uWlWWPyIkF8K0xIpwKCGJsPbuZs,Over 250+ K-12 schools and community centers across the United States have invested in a full makerspace with 1st Maker Space
Maker Spaces to Visit in Knoxville,https://www.visitknoxville.com/blog/post/the-maker-city-maker-spaces-to-visit/,"Jun 24, 2021 — Now you're also offering a maker space"
Space Availability - MakerSpace Green Screen Room (201D),https://mtsu.libcal.com/space/43626,MakerSpace Green Screen Room (201D) (Makerspace Equipment 
UTK Libraries | Medbery Makerspace offers students various ...,https://www.instagram.com/utklibraries/reel/C4Lwh6URrzb/,
Makerspace Directory,https://makerspace.com/directory/,"Chattanooga, Tennessee, Chattanooga, Tennessee"
"STEM Lab Coordinator, Makerspace - Vanderbilt University",https://www.talentify.io/job/stem-lab-coordinator-makerspace-nashville-tennessee-vanderbilt-university-10005351,"STEM Lab Coordinator, Makerspace"
Other Makerspaces,http://wiki.makersmiths.org/display/MAK/Other+Makerspaces?src=contextnavpagetreemode,Tennessee
Green Hills Teen Center Upcoming Events,https://www.ymcamidtn.org/locations/green-hills/youth-and-teens/events,MAKERSPACE: Monday-Wednesday 3:00 
Maker Space in Nashville TN,https://www.instructables.com/Maker-Space-in-Nashville-TN/,Maker Space in Nashville TN: Hey everyone
"Makerspaces: No Access, No Impact | Jeremy Mitchell",https://palaciomagazine.com/makerspaces-no-access-no-impact-jeremy-mitchell/,
Braingineers Lab: STEM Afterschool Workshops Maker ...,https://www.braingineerslab.com/,"Braingineers Lab STEAM/STEM After school workshops for Elementary, Middle School, and Homeschool"
Ismail Fidan's Post,https://www.linkedin.com/posts/fidan_tennessee-techs-maker-space-provides-a-number-activity-7006750666471723008-Y46y,"Tennessee Tech's Maker Space provides a number of services to students, faculty, staff, and the community"
Dec 17: Tour the Cumberland Business Incubator & Maker ...,https://www.roanestate.edu/?13937-News-Dec-17-Tour-the-Cumberland-Business-Incubator-and-Maker-Space,"Nov 26, 2024 — College faculty, staff, students, and members of the community are invited to explore the CBI and its Maker Space "
Peabody High School Unveils a First-of-its-Kind Maker Lab,https://www.tsin.org/peabody-high-school-opens-makerspace,How Peabody High School in Trenton Special School District is encouraging STEM integration with a state-of-the-art makerspace at the heart of their campus
A school makerspace inspires STEM invention everywhere,https://districtadministration.com/makerspace-inspires-stem-invention/,"Apr 24, 2019 — This 'makerspace” in Tennessee's Putnam County Schools relies more on green thumbs than tech knowhow"
Makerspaces Are Transforming My School. Here's How,https://edtechmagazine.com/k12/article/2020/02/makerspaces-are-transforming-my-school-heres-how,"Feb 20, 2020 — Allowing students to explore STEM careers is a key part of one Tennessee school's work to boost achievement"
"Maker Space Jobs, Employment in Tennessee",https://www.indeed.com/m/jobs?q=Maker+Space&l=Tennessee,135 Maker Space jobs available in Tennessee on Indeed
"Mobile 'Makerspace' provides patients tools to create, inspire",https://news.vumc.org/2015/02/05/mobile-makerspace-provides-patients-tools-to-create-inspire/,"Feb 5, 2015 — It has one of two accredited hospital school programs in Tennessee"
Makerspace - Oak Ridge High School,https://www.ortn.edu/highschool/makerspace/,"Aug 9, 2018 — Makerspace"
"Creatives and makerspaces collaborate in Knoxville, TN",https://smartgrowthamerica.org/creatives-and-makerspaces-collaborate-in-knoxville-tn/,"Nov 22, 2017 — Today, Bird on the Wire Studios is located in the heart of downtown Knoxville's warehouse district"
Makerspaces : A Practical Guide for Librarians.,https://utk.primo.exlibrisgroup.com/01UTK:default_scope:01UTK_ALMA51239593660002311,Makerspaces: A Practical Guide for Librarians helps librarians create DIY (do-it-youself) spaces in academic or public libraries
UTK Libraries | Join us at the Medbery Makerspace in ...,https://www.instagram.com/utklibraries/p/C6y-RemAaHK/,"Tennessee football is back in action on Saturday, Nov"
"Knox Makers Hosts Community ""Makerspace"" in South ...",https://www.knoxmercury.com/2017/03/31/knox-makers-hosts-community-maker-space-south-knoxville/,"Mar 31, 2017 — Knox Makers is an organization that hosts a community “makerspace"
MidsouthMakers - Memphis area makerspace,https://www.meetup.com/midsouthmakers/,
Calendar • Makerspace Craft Time,https://wcpltn.org/Calendar.aspx?EID=5336,"Jun 24, 2023 — Footer Lgoo - Williamson County Public Library Tennessee Homepage"
MTSU Walker Library hosts Makerspace Open House for ...,https://mtsusidelines.com/2017/09/29/mtsu-walker-library-hosts-makerspace-open-house-for-technology-enthusiasts/,"Sep 29, 2017 — Featured Photo by Myles Valrie Story by Jacob Burgess The 2024 edition of the 100 Miles of Hate rivalry"
Tennessee jobs - Code4Lib Job Board,https://jobs.code4lib.org/tags/Tennessee,Senior Specialist-Makerspace
Girls Inc. opens new Makerspace in Morristown to host ...,https://www.wvlt.tv/2023/06/28/we-can-create-whatever-we-want-girls-only-club-breaking-boundaries-east-tenn-girls/,"Jun 27, 2023 — Parents can still sign "
What is a Makerspace? Is it a Hackerspace or ...,https://www.makerspaces.com/what-is-a-makerspace/,"A makerspace is a collaborative work space inside a school, library or public/private facility for making, learning, exploring and sharing"
